Sr No.,Is_Transition,Is_Appraisal_Driven,Utterance,Speaker,Emotion,Dialogue_ID,Utterance_ID,Set,expectation,dataset,Moment_Utterance_ID
204,1,1,"Well , to begin with , Gambling is addictive , ruins marriages , destroys families and bankrupts communities . Once you are addicted it is very difficult to stop . People have lost their houses , cars and been left out on the street after becoming addicted . Secondly , it exploits because men become addicted to gambling most often because of the action and risk . Women gamble to escape , and senior citizens will start gambling for the social interaction . Underage gamblers often start gambling on sports with friends and then illegal bookies .",B,neutral,16,3,train,B expected A to agree with or understand their negative view on gambling and recognize its detrimental effects on individuals and communities.,DailyDialog,1.0
205,1,1,"Geez ! Now that I think about it , maybe legalizing gambling isn ’ t such a good idea ! Although , I have been to Las Vegas , and I didn ’ t become addicted or anything like that .",A,neutral,16,4,train,"A was expecting B to provide a less negative or less serious explanation about how gambling exploits people, possibly expecting a minor or less alarming consequence.",DailyDialog,2.0
206,0,0,"You cannot predict who will become addicted to gambling . Now excuse me , I have a protest rally to organize !",B,neutral,16,5,train,,DailyDialog,
207,0,0,Excuse me ! I don't have time to waste . I've been here almost one full hour !,A,anger,17,0,train,,DailyDialog,
208,0,0,"Sorry , madam . You have to wait your turn . The parking lot is full .",B,neutral,17,1,train,,DailyDialog,
209,1,1,Unbelievable ! Parking in this city is such a nightmare !,A,surprise,17,2,train,"A expected B to accommodate her by allowing her to park or to expedite the process, given her long wait time.",DailyDialog,0.0
210,0,0,"Madam , patience is a virtue .",B,neutral,17,3,train,,DailyDialog,
211,1,1,"Oh , gosh ! I have to go to the restroom so bad ! I can't bear it anymore !",A,anger,17,4,train,"A was expecting B to provide an immediate solution or an alternative to help with the parking situation, as A was in urgent need due to the restroom situation.",DailyDialog,2.0
212,0,0,I'm sure a spot will open up soon .,B,neutral,17,5,train,,DailyDialog,
213,1,1,"Oh , look ! There's a spot open next to the public restroom ! Can I take it ?",A,happiness,17,6,train,A hoped a parking spot near the restroom would become available soon.,DailyDialog,4.0
214,0,0,What are we going to do ? I can't get the car out of this ditch . I'm stuck !,A,anger,18,0,train,,DailyDialog,
215,0,0,"I'm worried , Tom . I haven't seen any other cars for almost an hour .",B,neutral,18,1,train,,DailyDialog,
216,0,0,I know . This is terrible . What can we do ? This snow doesn't stop falling !,A,anger,18,2,train,,DailyDialog,
217,0,0,I told you we should have stayed in town today.The weather report said 100 percent chance of snow.Why did you want to come up here ?,B,neutral,18,3,train,,DailyDialog,
218,1,1,I wanted to show you the cabin . We only had another half-hour to go .,A,neutral,18,4,train,A hoped for B to suggest a solution or express understanding regarding the situation.,DailyDialog,2.0
219,0,0,"Well , now we're stuck . What can we do ?",B,neutral,18,5,train,,DailyDialog,
220,0,0,I don't know .,A,neutral,18,6,train,,DailyDialog,
221,0,0,"I've heard that when this happens , it's important to save energy .",B,neutral,18,7,train,,DailyDialog,
222,0,0,What do you mean ?,A,neutral,18,8,train,,DailyDialog,
223,0,0,"We're stranded here , Tom . We may be here a long time.We need to conserve the gas in the car . The car's energy is what will keep us warm .",B,neutral,18,9,train,,DailyDialog,
224,0,0,I have plenty of gas .,A,neutral,18,10,train,,DailyDialog,
225,0,0,"Yes , but the gas and the battery both have to stay working.We can't just let the car run and run.If we do , it will die soon . Then we'll freeze .",B,neutral,18,11,train,,DailyDialog,
226,0,0,So what can we do ?,A,neutral,18,12,train,,DailyDialog,
227,0,0,"Turn the lights off.Then , run the car and the heater only about fifteen minutes every hour.That will conserve the heat as long as possible .",B,neutral,18,13,train,,DailyDialog,
228,1,1,Alright . That's a good idea .,A,happiness,18,14,train,A was expecting B to provide a practical solution or advice to deal with their current situation of being stuck in the snow.,DailyDialog,12.0
229,0,0,I wish we hadn't come up here . Now we'll probably be here for days .,B,neutral,18,15,train,,DailyDialog,
230,1,1,Days ?,A,surprise,18,16,train,"A was expecting to be stranded for a shorter duration, possibly only a few hours, not days.",DailyDialog,14.0
231,0,0,"Yes , it happens.That is what happens in big snowstorms . People get stranded for days .",B,neutral,18,17,train,,DailyDialog,
232,1,1,"Oh , my God ! It's good we have food .",A,happiness,18,18,train,A was expecting that they would not be stranded for multiple days and was surprised by the possibility of being stuck for such a prolonged period.,DailyDialog,16.0
233,0,0,Probably we'll survive.But turn the car off for about forty-five minutes . Then we'll turn it on again .,B,neutral,18,19,train,,DailyDialog,
234,1,1,"Okay , I'll follow your advice .",A,neutral,18,20,train,"A expected that having food would be crucial for their survival if they were stranded for an extended period, and was reassured by B's plan to conserve energy.",DailyDialog,18.0
235,0,0,you're rather energetic today . What's going on ?,A,neutral,19,0,train,,DailyDialog,
236,0,0,nothing really . I think I've had a few too many coffees .,B,neutral,19,1,train,,DailyDialog,
237,0,0,"free coffee is one of the perks at this place , isn't it ?",A,neutral,19,2,train,,DailyDialog,
238,0,0,it's the only perk of this job ! How's your day going ?,B,neutral,19,3,train,,DailyDialog,
239,0,0,not that well . I've got that Monday morning feeling today .,A,neutral,19,4,train,,DailyDialog,
240,0,0,why is that ?,B,neutral,19,5,train,,DailyDialog,
241,1,1,my boss has been breathing down my neck all day . I can't wait for the weekend !,A,anger,19,6,train,A expected understanding or empathy from B about feeling down due to work pressure.,DailyDialog,4.0
242,0,0,"your boss is a real salve-driver , isn't he ?",B,neutral,19,7,train,,DailyDialog,
243,0,0,you can say that again ! He won't even let us check our personal email at work !,A,anger,19,8,train,,DailyDialog,
244,0,0,that's not just your boss . No one is allowed to send personal emails from the office .,B,neutral,19,9,train,,DailyDialog,
245,1,1,really ? I didn't know that it was against company policy .,A,surprise,19,10,train,"A expected that the restriction on checking personal email at work was due to their boss's personal rule, not an official company policy.",DailyDialog,8.0
246,0,0,maybe your boss isn't so horrible after all !,B,neutral,19,11,train,,DailyDialog,
247,1,1,"no , he is . Some bosses will bend the rules a bit sometimes , but not my boss . He always follows the rules to a T .",A,neutral,19,12,train,"A was expecting B to agree that their boss is overly strict and that not allowing personal emails was an unnecessary rule enforced by their boss alone, rather than a company-wide policy.",DailyDialog,10.0
248,1,1,try not to let it bother you too much .,B,happiness,19,13,train,B expected A to reconsider their negative view of their boss and possibly agree that the boss isn’t as bad as initially thought.,DailyDialog,11.0
249,1,1,thanks . I better get back to my work before my boss yells at me again !,A,happiness,19,14,train,A expected B to empathize with their situation and perhaps acknowledge the strictness of their boss after explaining that their boss always follows the rules strictly.,DailyDialog,12.0
250,0,0,"ok , I'll see you in a bit .",B,happiness,19,15,train,,DailyDialog,
251,0,0,alright . See you later !,A,happiness,19,16,train,,DailyDialog,
252,0,0,Did you enjoy that new movie ?,A,neutral,20,0,train,,DailyDialog,
253,0,0,"That movie's just a lot of noise , same as Simon .",B,neutral,20,1,train,,DailyDialog,
254,0,0,"Oh , what happened , Carole ?",A,neutral,20,2,train,,DailyDialog,
255,0,0,"I had to go by myself , he couldn't make it .",B,neutral,20,3,train,,DailyDialog,
256,1,1,"What ? I met him just before I took off from Kitty's , he said he was coming .",A,surprise,20,4,train,A expected that Simon would accompany Carole to the movie.,DailyDialog,2.0
257,0,0,"Kitty's ? He sure gets around , doesn't he ?",B,neutral,20,5,train,,DailyDialog,
258,1,1,Looks like it . So how did he handle it to ?,A,neutral,20,6,train,"A was expecting B to confirm that Simon had attended the event or movie, given that Simon had previously indicated to A that he would be coming.",DailyDialog,4.0
259,1,1,His excuse was familiar . He said his car died again .,B,sadness,20,7,train,"B was expecting A to acknowledge or agree that Simon is often seen at different places or with different people, implying a pattern of behavior.",DailyDialog,5.0
260,0,0,I think that's a bunch of nonsense . It seemed ok to me .,A,neutral,20,8,train,,DailyDialog,
261,0,0,I know . Last week he gave me a lie about being too busy .,B,sadness,20,9,train,,DailyDialog,
262,0,0,Doesn't sound promising .,A,neutral,20,10,train,,DailyDialog,
263,0,0,"Well , I think it's the time to pull the plug .",B,sadness,20,11,train,,DailyDialog,
264,0,0,If you want I'll let him know if I run into him .,A,neutral,20,12,train,,DailyDialog,
265,1,1,"Thanks anyway , but I'll do it , Rebecca . Let's get to class .",B,happiness,20,13,train,"B was expecting A to offer help or support in communicating the decision to end things with Simon after saying 'Well, I think it's the time to pull the plug.'",DailyDialog,11.0
266,0,0,Do you want to hear a funny joke ?,A,neutral,21,0,train,,DailyDialog,
267,0,0,"OK . Are you sure it's funny , though ?",B,neutral,21,1,train,,DailyDialog,
268,0,0,"Well , you'll see .",A,neutral,21,2,train,,DailyDialog,
269,0,0,OK .,B,neutral,21,3,train,,DailyDialog,
270,0,0,"OK , an Englishman , a Scotsman , and an Irishman were going on a trip across the desert , and they could only take one thing with them .",A,neutral,21,4,train,,DailyDialog,
271,0,0,I see .,B,neutral,21,5,train,,DailyDialog,
272,0,0,So they met up at the start of the journey and showed each other their equipment .,A,neutral,21,6,train,,DailyDialog,
273,1,1,"Oh , that's funny !",B,happiness,21,7,train,"B was expecting a punchline or humorous twist related to the Englishman, Scotsman, and Irishman taking only one thing on the trip.",DailyDialog,5.0
274,0,0,"Hang on , I haven't finished yet .",A,neutral,21,8,train,,DailyDialog,
275,1,1,"Oh , sorry .",B,sadness,21,9,train,B expected A to have finished the joke and was expressing amusement or interest based on the setup so far.,DailyDialog,7.0
276,0,0,"Well , as I was saying , they showed each other what they had decided to bring . The Englishman had brought some water . "" If we get thirsty , we'll have something to drink , "" he said . The Scotsman brought a map . "" If we get lost , we'll be able to find our way . "" The Irishman had brought a car door .",A,neutral,21,10,train,,DailyDialog,
277,1,1,A car door ? You mean just one car door ?,B,surprise,21,11,train,"B expected A to continue the joke after apologizing for interrupting, indicating curiosity about the punchline or a humorous twist.",DailyDialog,9.0
278,0,0,"Yep . A car door . "" Why the door ? "" the others asked him . "" Well , "" he said , “ If it gets hot , we can open the window . "" Do you get it ?",A,neutral,21,12,train,,DailyDialog,
279,1,1,Well ...,B,neutral,21,13,train,"B expected a more practical or logical explanation for bringing a car door, possibly anticipating a punchline that made more sense practically.",DailyDialog,11.0
280,0,0,"Jenny , you look terrible . What's eating you ?",A,neutral,22,0,train,,DailyDialog,
